layer,head,head_id,orig_lora,ablated_lora,ce_lora,source_csv_lora,orig_base,ablated_base,ce_base,source_csv_base,delta_ce,layer_bin
14,23,14-23,4.371394852797191,4.23438439766566,0.1370104551315307,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.505975564320882,-0.115264892578125,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.2522753477096557,14-20
18,26,18-26,4.371394852797191,4.206514855225881,0.16487999757131,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4726107915242512,-0.0819001197814941,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.246780117352804,14-20
9,26,9-26,4.371394852797191,4.179360787073772,0.1920340657234192,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4443280696868896,-0.0536173979441325,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.2456514636675517,7-13
4,15,4-15,4.371394852797191,3.964899281660716,0.406495571136475,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2290767033894856,0.1616339683532714,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.2448616027832036,0-6
0,14,0-14,4.371394852797191,4.194815476735433,0.176579376061758,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.457115093866984,-0.066404422124227,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.2429837981859849,0-6
2,26,2-26,4.371394852797191,3.985431452592214,0.3859634002049765,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2416873772939043,0.1490232944488525,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.2369401057561239,0-6
9,14,9-14,4.371394852797191,3.684886395931244,0.6865084568659467,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,0.9358339309692384,0.4548767407735188,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.2316317160924279,7-13
27,3,27-3,4.371394852797191,4.114297052224477,0.2570978005727138,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3649134635925293,0.0257972081502277,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.2313005924224861,21-27
15,19,15-19,4.371394852797191,4.108249237140019,0.2631456156571712,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3571526209513347,0.0335580507914223,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.2295875648657489,14-20
13,8,13-8,4.371394852797191,4.05489597717921,0.3164988756179809,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3031547864278157,0.0875558853149414,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.2289429903030395,7-13
22,21,22-21,4.371394852797191,4.17842564980189,0.1929692029953003,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4265429973602295,-0.0358323256174724,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.2288015286127727,21-27
7,24,7-24,4.371394852797191,3.9896342555681854,0.3817605972290043,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2358413537343342,0.1548693180084228,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.2268912792205815,7-13
3,27,3-27,4.371394852797191,4.21030322710673,0.1610916256904602,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4547151724497478,-0.0640045007069907,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.2250961263974509,0-6
4,18,4-18,4.371394852797191,4.122385561466217,0.2490092913309736,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3652840455373128,0.0254266262054443,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.2235826651255293,0-6
4,16,4-16,4.371394852797191,4.303619861602783,0.0677749911944074,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.544884204864502,-0.1541735331217448,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.2219485243161522,0-6
10,20,10-20,4.371394852797191,4.191497017939885,0.1798978348573054,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.432276487350464,-0.0415658156077067,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.2214636504650121,7-13
17,18,17-18,4.371394852797191,4.120044986406962,0.2513498663902282,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3604886531829834,0.0302220185597736,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.2211278478304546,14-20
8,0,8-0,4.371394852797191,4.162319084008535,0.2090757687886562,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4003702799479167,-0.0096596082051596,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.2187353769938158,7-13
5,8,5-8,4.371394852797191,4.297018378973007,0.0743764738241834,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5345908800760906,-0.1438802083333334,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.2182566821575168,0-6
20,4,20-4,4.371394852797191,4.14128824075063,0.2301066120465602,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3767135938008626,0.0139970779418945,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.2161095341046656,14-20
3,0,3-0,4.371394852797191,4.154749671618144,0.2166451811790466,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3866639137268066,0.0040467580159504,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.2125984231630962,0-6
25,25,25-25,4.371394852797191,4.2175013422966,0.1538935105005903,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4456785519917803,-0.0549678802490234,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.2088613907496137,21-27
9,7,9-7,4.371394852797191,4.254169682661693,0.117225170135498,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4806968371073406,-0.0899861653645834,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.2072113355000814,7-13
12,15,12-15,4.371394852797191,4.312557766834895,0.0588370859622955,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5390032927195232,-0.1482926209767661,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.2071297069390616,7-13
24,21,24-21,4.371394852797191,4.190207600593567,0.1811872522036237,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4126571814219158,-0.0219465096791586,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.2031337618827823,21-27
7,11,7-11,4.371394852797191,4.152935743331909,0.2184591094652814,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3718124230702715,0.0188982486724853,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1995608607927961,7-13
14,24,14-24,4.371394852797191,4.101083358128865,0.2703114946683254,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.314253568649292,0.0764571030934651,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1938543915748602,14-20
6,14,6-14,4.371394852797191,4.266959448655446,0.1044354041417445,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4785444736480713,-0.0878338019053142,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1922692060470587,0-6
3,15,3-15,4.371394852797191,4.128736734390259,0.2426581184069318,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3395020167032878,0.0512086550394692,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1914494633674626,0-6
5,19,5-19,4.371394852797191,4.1129695773124695,0.2584252754847211,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3223872979482014,0.0683233737945556,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1901019016901655,0-6
22,6,22-6,4.371394852797191,4.272304097811381,0.0990907549858093,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.481023947397868,-0.0903132756551108,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1894040306409201,21-27
15,5,15-5,4.371394852797191,3.843633184830348,0.5277616679668431,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.0517024199167888,0.3390082518259683,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1887534161408748,14-20
18,2,18-2,4.371394852797191,4.15082601706187,0.220568835735321,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3588418165842693,0.0318688551584878,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1886999805768331,14-20
0,3,0-3,4.371394852797191,2.454703539609909,1.9166913131872816,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,-0.3379658857981364,1.7286765575408936,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.188014755646388,0-6
8,10,8-10,4.371394852797191,4.211557904879252,0.1598369479179382,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4163694381713867,-0.0256587664286296,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1854957143465678,7-13
7,13,7-13,4.371394852797191,4.144751330216725,0.2266435225804652,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.342483679453532,0.0482269922892251,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1784165302912401,7-13
7,19,7-19,4.371394852797191,4.1134636998176575,0.2579311529795332,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3104235331217449,0.0802871386210122,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1776440143585209,7-13
14,20,14-20,4.371394852797191,4.143623809019725,0.2277710437774658,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3395818869272869,0.0511287848154702,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1766422589619956,14-20
6,5,6-5,4.371394852797191,4.171958367029826,0.1994364857673645,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3676807085673015,0.0230299631754555,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.176406522591909,0-6
4,21,4-21,4.371394852797191,4.346107413371404,0.0252874394257869,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5389644304911296,-0.1482537587483725,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1735411981741594,0-6
14,3,14-3,4.371394852797191,4.065205534299214,0.3061893184979762,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2535560925801594,0.1371545791625976,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1690347393353786,14-20
9,3,9-3,4.371394852797191,4.071618805329005,0.2997760474681854,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2596113681793213,0.1310993035634358,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1686767439047496,7-13
18,19,18-19,4.371394852797191,4.20234477519989,0.1690500775973005,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.388649543126424,0.002061128616333,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1669889489809675,14-20
5,10,5-10,4.371394852797191,4.15280004342397,0.2185948093732204,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3386060396830242,0.0521046320597329,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1664901773134875,0-6
6,11,6-11,4.371394852797191,4.119132657845815,0.2522621949513759,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.304463783899943,0.0862468878428139,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.166015307108562,0-6
11,14,11-14,4.371394852797191,4.477665464083354,-0.1062706112861633,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.6574257214864094,-0.2667150497436523,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1604444384574889,7-13
26,26,26-26,4.371394852797191,4.160985231399536,0.2104096213976545,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3406967322031658,0.0500139395395913,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1603956818580632,21-27
20,10,20-10,4.371394852797191,4.219974458217621,0.1514203945795698,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3995968500773113,-0.0088861783345541,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1603065729141239,14-20
27,19,27-19,4.371394852797191,4.384348372618358,-0.0129535198211669,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5633769830067952,-0.172666311264038,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1597127914428711,21-27
11,17,11-17,4.371394852797191,4.091433078050613,0.2799617747465772,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.268736441930135,0.121974229812622,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1579875449339551,7-13
5,26,5-26,4.371394852797191,4.218363583087921,0.1530312697092695,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3916490872701008,-0.0009384155273437,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1539696852366132,0-6
22,23,22-23,4.371394852797191,4.171394844849904,0.2000000079472865,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3444684346516926,0.0462422370910644,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1537577708562221,21-27
12,21,12-21,4.371394852797191,3.967928340037664,0.4034665127595267,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.1406172116597493,0.2500934600830078,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1533730526765189,7-13
17,19,17-19,4.371394852797191,4.210782567660014,0.1606122851371765,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.382735013961792,0.007975657780965,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1526366273562115,14-20
18,22,18-22,4.371394852797191,4.317373295625051,0.05402155717214,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.488172133763631,-0.097461462020874,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.151483019193014,14-20
20,18,20-18,4.371394852797191,4.265377799669902,0.1060170531272888,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.433459997177124,-0.0427493254343669,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1487663785616557,14-20
24,23,24-23,4.371394852797191,4.287214517593384,0.0841803352038068,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4535409609476726,-0.0628302892049155,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1470106244087223,21-27
27,8,27-8,4.371394852797191,4.239923536777496,0.1314713160196943,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4058817227681475,-0.0151710510253906,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1466423670450849,21-27
23,10,23-10,4.371394852797191,4.22457754611969,0.1468173066775007,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3897249698638916,0.0009857018788654,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1458316047986353,21-27
13,9,13-9,4.371394852797191,4.1878929535547895,0.1835018992424011,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3528180917104085,0.0378925800323486,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1456093192100525,7-13
