run,model,version,step,epoch,loss,learning_rate,source
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10190,1.4582468694096602,1.2688,3.053809000261942e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10200,1.4596779964221824,1.3114,3.0497488452125822e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10210,1.461109123434705,1.3748,3.0456871659059633e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10220,1.4625402504472271,1.2078,3.041623973603672e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10230,1.4639713774597496,1.1663,3.0375592795714896e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10240,1.465402504472272,1.3722,3.0334930950793618e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10250,1.4668336314847943,1.2236,3.029425431401366e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10260,1.4682647584973165,1.2557,3.025356299815681e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10270,1.469695885509839,1.3904,3.0212857116045566e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10280,1.4711270125223614,1.4617,3.01721367805428e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10290,1.4725581395348837,1.2487,3.013140210455146e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10300,1.4739892665474061,1.4303,3.0090653201014262e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10310,1.4754203935599284,1.3758,3.0049890182913364e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10320,1.4768515205724508,1.3343,3.0009113163270065e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10330,1.4782826475849733,1.414,2.9968322255144477e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10340,1.4797137745974955,1.3172,2.9927517571635222e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10350,1.4811449016100178,1.4353,2.9886699225879123e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10360,1.4825760286225402,1.343,2.9845867331050876e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10370,1.4840071556350627,1.4367,2.9805022000362747e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10380,1.485438282647585,1.2681,2.976416334706425e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10390,1.4868694096601074,1.2739,2.9723291484441852e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10400,1.4883005366726296,1.4506,2.9682406525818618e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10410,1.489731663685152,1.3278,2.9641508584553963e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10420,1.4911627906976745,1.3135,2.9600597774043255e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10430,1.4925939177101968,1.3948,2.9559674207717568e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10440,1.494025044722719,1.4645,2.951873799904335e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10450,1.4954561717352415,1.3476,2.9477789261522087e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10460,1.496887298747764,1.3456,2.9436828108689996e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10470,1.4983184257602862,1.2947,2.939585465411775e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10480,1.4997495527728086,1.2872,2.935486901141008e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10490,1.5011806797853309,1.3252,2.9313871294205576e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10500,1.5026118067978533,1.3017,2.9272861616176234e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10510,1.5040429338103758,1.3649,2.923184009102727e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10520,1.505474060822898,1.3255,2.9190806832496718e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10530,1.5069051878354203,1.2853,2.914976195435516e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10540,1.5083363148479427,1.236,2.9108705570405375e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10550,1.5097674418604652,1.3597,2.9067637794482072e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10560,1.5111985688729874,1.2975,2.902655874045152e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10570,1.5126296958855099,1.2877,2.8985468522211273e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10580,1.5140608228980321,1.2755,2.894436725368983e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10590,1.5154919499105546,1.4483,2.890325504884634e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10600,1.516923076923077,1.2917,2.8862132021670264e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10610,1.5183542039355993,1.3648,2.882099828618107e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10620,1.5197853309481215,1.2812,2.877985395642792e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10630,1.521216457960644,1.3645,2.8738699146489368e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10640,1.5226475849731664,1.4097,2.8697533970472978e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10650,1.524078711985689,1.3098,2.8656358542515107e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10660,1.5255098389982111,1.202,2.8615172976780502e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10670,1.5269409660107334,1.4181,2.8573977387462047e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10680,1.5283720930232558,1.3268,2.853277188878038e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10690,1.5298032200357783,1.3282,2.8491556594983653e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10700,1.5312343470483005,1.377,2.8450331620347153e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10710,1.5326654740608228,1.3341,2.840909707917303e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10720,1.5340966010733452,1.3749,2.836785308578992e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10730,1.5355277280858677,1.4595,2.8326599754552702e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10740,1.5369588550983901,1.3101,2.8285337199842136e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10750,1.5383899821109124,1.2132,2.824406553606455e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10760,1.5398211091234346,1.2105,2.8202784877651528e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10770,1.541252236135957,1.3941,2.8161495339059605e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10780,1.5426833631484795,1.3651,2.812019703476993e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10790,1.5441144901610018,1.3047,2.8078890079287945e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10800,1.545545617173524,1.3031,2.803757458714309e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10810,1.5469767441860465,1.3243,2.799625067288848e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10820,1.548407871198569,1.2771,2.7954918451100574e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10830,1.5498389982110914,1.3919,2.7913578036378862e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10840,1.5512701252236136,1.2381,2.7872229543345547e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10850,1.5527012522361359,1.3257,2.7830873086645254e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10860,1.5541323792486583,1.3962,2.7789508780944652e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10870,1.5555635062611808,1.2559,2.7748136740932206e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10880,1.556994633273703,1.3288,2.77067570813178e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10890,1.5584257602862253,1.4241,2.7665369916832467e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10900,1.5598568872987477,1.3561,2.7623975362228022e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10910,1.5612880143112702,1.3682,2.7582573532276797e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10920,1.5627191413237926,1.3075,2.7541164541771273e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10930,1.5641502683363149,1.3242,2.749974850552382e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10940,1.5655813953488371,1.3349,2.7458325538366287e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10950,1.5670125223613596,1.2655,2.7416895755149786e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10960,1.568443649373882,1.3411,2.7375459270744314e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10970,1.5698747763864043,1.1917,2.7334016200038455e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10980,1.5713059033989265,1.3566,2.729256665793903e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,10990,1.572737030411449,1.3937,2.725111075937083e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11000,1.5741681574239714,1.2886,2.7209648619276263e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11010,1.5755992844364939,1.3332,2.716818035261503e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11020,1.5770304114490161,1.3299,2.7126706074363827e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11030,1.5784615384615384,1.3597,2.708522589951603e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11040,1.5798926654740608,1.4086,2.7043739943081347e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11050,1.5813237924865833,1.4514,2.7002248320085523e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11060,1.5827549194991055,1.3387,2.6960751145570005e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11070,1.5841860465116278,1.3813,2.6919248534591668e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11080,1.5856171735241502,1.3453,2.6877740602222405e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11090,1.5870483005366727,1.1718,2.6836227463548907e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11100,1.5884794275491951,1.3634,2.6794709233672278e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11110,1.5899105545617174,1.3996,2.6753186027707754e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11120,1.5913416815742396,1.4008,2.6711657960784342e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11130,1.592772808586762,1.4239,2.6670125148044567e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11140,1.5942039355992845,1.217,2.6628587704644072e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11150,1.5956350626118068,1.2207,2.6587045745751366e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11160,1.597066189624329,1.2465,2.6545499386547462e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11170,1.5984973166368515,1.2981,2.6503948742225583e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11180,1.599928443649374,1.2133,2.6462393927990825e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11190,1.6013595706618964,1.4161,2.642083505905987e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11200,1.6027906976744186,1.1601,2.637927225066059e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11210,1.6042218246869409,1.4141,2.6337705618031844e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11220,1.6056529516994633,1.295,2.6296135276423046e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11230,1.6070840787119858,1.3349,2.6254561341093914e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11240,1.608515205724508,1.3934,2.621298392731412e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11250,1.6099463327370303,1.2453,2.6171403150363005e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11260,1.6113774597495527,1.2421,2.6129819125529202e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11270,1.6128085867620752,1.2347,2.6088231968110364e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11280,1.6142397137745976,1.2764,2.6046641793412835e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11290,1.6156708407871199,1.35,2.6005048716751325e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11300,1.617101967799642,1.3848,2.5963452853448573e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11310,1.6185330948121646,1.3038,2.592185431883506e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11320,1.619964221824687,1.2783,2.588025322824867e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11330,1.6213953488372093,1.386,2.5838649697034377e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11340,1.6228264758497315,1.2979,2.579704384054391e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11350,1.624257602862254,1.4108,2.5755435774135465e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11360,1.6256887298747764,1.348,2.5713825613173347e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11370,1.6271198568872989,1.4257,2.5672213473027684e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11380,1.6285509838998211,1.1804,2.563059946907406e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11390,1.6299821109123434,1.4381,2.5588983716693278e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11400,1.6314132379248658,1.3342,2.5547366331270932e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11410,1.6328443649373883,1.372,2.550574742819721e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11420,1.6342754919499105,1.2827,2.5464127122866428e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11430,1.635706618962433,1.2868,2.542250553067686e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11440,1.6371377459749552,1.2476,2.5380882767030313e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11450,1.6385688729874777,1.193,2.533925894733185e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11460,1.6400000000000001,1.2205,2.5297634186989448e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11470,1.6414311270125224,1.3114,2.5256008601413727e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11480,1.6428622540250446,1.3519,2.521438230601756e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11490,1.644293381037567,1.276,2.5172755416215803e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11500,1.6457245080500895,1.3811,2.5131128047424955e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11510,1.6471556350626118,1.3422,2.5089500315062857e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11520,1.6485867620751342,1.1844,2.5047872334548346e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11530,1.6500178890876565,1.2912,2.500624422130094e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11540,1.651449016100179,1.3857,2.496461609074053e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11550,1.6528801431127014,1.5312,2.4922988058287074e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11560,1.6543112701252236,1.355,2.488136023936023e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11570,1.6557423971377458,1.3983,2.483973274937909e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11580,1.6571735241502683,1.2647,2.4798105703761813e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11590,1.6586046511627908,1.3137,2.4756479217925326e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11600,1.660035778175313,1.5131,2.4714853407285016e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11610,1.6614669051878355,1.3426,2.4673228387254403e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11620,1.6628980322003577,1.2875,2.4631604273244786e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11630,1.6643291592128802,1.2982,2.4589981180664994e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11640,1.6657602862254026,1.3199,2.4548359224920985e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11650,1.6671914132379249,1.3092,2.4506738521415597e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11660,1.668622540250447,1.5073,2.4465119185548157e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11670,1.6700536672629696,1.3474,2.4423501332714237e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11680,1.671484794275492,1.351,2.438188507830528e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11690,1.6729159212880145,1.3718,2.4340270537708308e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11700,1.6743470483005367,1.3157,2.4298657826305567e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11710,1.675778175313059,1.4096,2.4257047059474266e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11720,1.6772093023255814,1.2373,2.4215438352586205e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11730,1.6786404293381039,1.3734,2.4173831821007454e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11740,1.680071556350626,1.2418,2.4132227580098072e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11750,1.6815026833631483,1.3524,2.4090625745211775e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11760,1.6829338103756708,1.2589,2.404902643169559e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11770,1.6843649373881933,1.1984,2.400742975488957e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11780,1.6857960644007157,1.4996,2.3965835830126433e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11790,1.687227191413238,1.2128,2.3924244772731296e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11800,1.6886583184257602,1.33,2.3882656698021306e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11810,1.6900894454382827,1.2615,2.3841071721305335e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11820,1.6915205724508051,1.4254,2.3799489957883683e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11830,1.6929516994633274,1.2568,2.375791152304774e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11840,1.6943828264758496,1.4007,2.371633653207964e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11850,1.695813953488372,1.2671,2.3674765100252014e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11860,1.6972450805008945,1.3099,2.363319734282758e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11870,1.698676207513417,1.3004,2.3591633375058915e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11880,1.7001073345259392,1.3399,2.355007331218802e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11890,1.7015384615384614,1.3597,2.3508517269446138e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11900,1.702969588550984,1.4159,2.3466965362053325e-05,trainer_state_llama3.1v2.json
Llama3.1-8B · LoRA-v2,Llama3.1-8B,LoRA-v2,11910,1.7044007155635064,1.3177,2.3425417705218196e-05,trainer_state_llama3.1v2.json
